regla_id,posicion,regla,consecuente,metodo_similitud,variables_antecedente,numero_condiciones,fitness,soporte_XY,confianza,lift,factor_certeza,miembros_familia_jaccard,numero_semillas,numero_tamanos_enjambre,tamanos_enjambre,semillas,proporcion_semillas,nivel_estabilidad,es_reproducible,orden_estabilidad
RD_0001,1,presion_sistolica cercana a 91.16 con radio ±11.25 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.3972000460282875,0.01635721643585245,0.9282585732826033,1.8472807428509521,0.8557961272012127,2,1,2,"100, 500",13,0.5,exploratoria,False,2
RD_0004,4,presion_sistolica cercana a 79.18 con radio ±28.24 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.3773752125704703,0.011521314819623284,0.9135300759554963,1.817970300408948,0.8261911074482338,1,1,1,500,55,0.5,exploratoria,False,2
RD_0005,5,presion_sistolica cercana a 91.16 con radio ±11.25 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.3726861501936395,0.019906118078072445,0.9099982690244213,1.810941828904321,0.8190919980390378,2,1,2,"100, 500",13,0.5,exploratoria,False,2
RD_0009,9,presion_sistolica cercana a 77.08 con radio ±27.22 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.3471151830279372,0.013743137547998432,0.8903948737280128,1.77193009697117,0.7796881883980158,1,1,1,500,55,0.5,exploratoria,False,2
RD_0012,12,presion_sistolica cercana a 79.18 con radio ±28.24 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.34227734433957235,0.018077337078578316,0.8866180194327336,1.7644139690203655,0.7720965214728313,1,1,1,500,55,0.5,exploratoria,False,2
RD_0022,22,presion_diastolica cercana a 59.65 con radio ±6.47 => enfermedad_cardiovascular = no,no,triangular,presion_diastolica,1,0.2878682679861409,0.03783773321548912,0.8424821787134139,1.6765814501759482,0.6833812637455556,1,1,1,500,13,0.5,exploratoria,False,2
RD_0024,24,presion_diastolica cercana a 59.65 con radio ±6.47 => enfermedad_cardiovascular = no,no,gaussiana,presion_diastolica,1,0.2867470202120523,0.03923368250336486,0.8415379361896125,1.6747023605763434,0.6814832888233417,1,1,1,500,13,0.5,exploratoria,False,2
RD_0027,27,presion_diastolica cercana a 62.70 con radio ±8.70 => enfermedad_cardiovascular = no,no,gaussiana,presion_diastolica,1,0.2763631870140248,0.03154745805507688,0.8327204924404631,1.6571552088367427,0.6637597837999258,1,1,1,500,55,0.5,exploratoria,False,2
RD_0029,29,presion_sistolica cercana a 101.34 con radio ±4.89 Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, presion_sistolica",2,0.26942117997394366,0.015229110528274564,0.9333333333333332,1.857379767827529,0.8659966499162477,1,1,1,500,13,0.5,exploratoria,False,2
RD_0030,30,presion_sistolica cercana a 101.34 con radio ±4.89 Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, presion_sistolica",2,0.26942117997394366,0.014949744665032697,0.9333333333333332,1.857379767827529,0.8659966499162477,1,1,1,500,13,0.5,exploratoria,False,2
RD_0034,34,presion_diastolica cercana a 62.70 con radio ±8.70 => enfermedad_cardiovascular = no,no,triangular,presion_diastolica,1,0.24607505761702395,0.04602110877326094,0.8062015698049144,1.604381233442616,0.6104554166932954,1,1,1,500,55,0.5,exploratoria,False,2
RD_0039,39,presion_sistolica cercana a 102.00 con radio ±12.57 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.23554421306841677,0.04023852295563673,0.7966792387680318,1.5854313209314068,0.591315052800064,2,2,1,500,"13, 55",1.0,alta,True,0
RD_0052,52,presion_sistolica cercana a 102.00 con radio ±12.57 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.2168431444794727,0.05896800424895615,0.779346100399421,1.5509375132326788,0.5564745736671779,2,2,1,500,"13, 55",1.0,alta,True,0
RD_0054,54,edad_anios cercana a 41.09 con radio ±3.18 => enfermedad_cardiovascular = no,no,gaussiana,edad_anios,1,0.21392600987941335,0.04689640619346612,0.7765907868517504,1.5454543021925384,0.5509362549783928,1,1,1,500,55,0.5,exploratoria,False,2
RD_0059,59,edad_anios cercana a 41.09 con radio ±3.18 => enfermedad_cardiovascular = no,no,triangular,edad_anios,1,0.2051739988987114,0.05386394511391988,0.7682361617144291,1.528828182516277,0.5341430386219681,1,1,1,500,55,0.5,exploratoria,False,2
RD_0064,64,presion_sistolica cercana a 102.00 con radio ±17.07 Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, presion_sistolica",2,0.19668265806461815,0.05329306788379211,0.8484730987340012,1.6885036790726395,0.6954233140381935,1,1,1,500,55,0.5,exploratoria,False,2
RD_0068,68,presion_sistolica cercana a 102.00 con radio ±22.16 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.19478883735430888,0.09806510290166583,0.7581439294048976,1.5087441381191993,0.5138571445324576,1,1,1,500,55,0.5,exploratoria,False,2
RD_0069,69,presion_sistolica cercana a 98.35 con radio ±12.84 Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, presion_sistolica",2,0.1910928842450818,0.02962702441553345,0.8414471638662665,1.6745217191368489,0.681300831891993,1,1,1,500,55,0.5,exploratoria,False,2
RD_0072,72,presion_sistolica cercana a 102.00 con radio ±17.07 Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, presion_sistolica",2,0.18999642875876657,0.06850765753506692,0.8400591646895954,1.671759531720588,0.6785108837981818,1,1,1,500,55,0.5,exploratoria,False,2
RD_0074,74,presion_sistolica cercana a 102.00 con radio ±9.62 Y colesterol = normal Y actividad_fisica = si => enfermedad_cardiovascular = no,no,gaussiana,"actividad_fisica, colesterol, presion_sistolica",3,0.1876828589685121,0.01614583336474171,0.9120188338952883,1.8149628535229618,0.8231534349654036,1,1,1,500,13,0.5,exploratoria,False,2
RD_0075,75,presion_sistolica cercana a 102.00 con radio ±9.18 Y colesterol = normal Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, colesterol, presion_sistolica",3,0.1868269495127653,0.019199618023876208,0.9107287275040817,1.8123954776200633,0.8205602562896116,1,1,1,500,13,0.5,exploratoria,False,2
RD_0078,78,presion_sistolica cercana a 102.00 con radio ±10.70 Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, glucosa, presion_sistolica",3,0.1836774999429353,0.0237922546948542,0.9059596970310133,1.8029048697134595,0.8109742653889715,1,1,1,100,13,0.5,exploratoria,False,2
RD_0080,80,presion_sistolica cercana a 98.35 con radio ±12.84 Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, presion_sistolica",2,0.18059674029471262,0.03701052449849017,0.8280230900361585,1.6478071443505644,0.6543177689169015,1,1,1,500,55,0.5,exploratoria,False,2
RD_0081,81,presion_sistolica cercana a 94.00 con radio ±38.72 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.1801317491607807,0.12015656012813335,0.743548337306736,1.4796981836949972,0.48451927096831354,1,1,1,500,55,0.5,exploratoria,False,2
RD_0083,83,presion_diastolica cercana a 63.00 con radio ±6.49 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, presion_diastolica, sexo",3,0.17820106755923798,0.01095499886421121,0.8975832630639425,1.7862353493809804,0.7941372121888293,1,1,1,500,55,0.5,exploratoria,False,2
RD_0089,89,presion_diastolica cercana a 63.00 con radio ±6.49 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, presion_diastolica, sexo",3,0.1746919093238376,0.015257079141088044,0.8921583101773894,1.7754394232385862,0.7832327842761597,1,1,1,500,55,0.5,exploratoria,False,2
RD_0094,94,presion_sistolica cercana a 102.00 con radio ±10.19 Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, presion_sistolica",2,0.17326970716392226,0.027941380518609837,0.8184638930263909,1.628783866719186,0.6351033025656099,1,1,1,500,13,0.5,exploratoria,False,2
RD_0096,96,presion_sistolica cercana a 102.00 con radio ±27.78 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.17236910358929255,0.13959601620471163,0.7356401532559741,1.4639605039919883,0.46862342363009873,1,1,1,500,55,0.5,exploratoria,False,2
RD_0104,104,presion_sistolica cercana a 94.11 con radio ±26.03 Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, presion_sistolica",2,0.16997008188631024,0.054513892541338295,0.8141060292964072,1.6201115010873777,0.6263437774802155,1,1,1,500,55,0.5,exploratoria,False,2
RD_0110,110,edad_anios cercana a 42.48 con radio ±2.91 => enfermedad_cardiovascular = no,no,gaussiana,edad_anios,1,0.16532970739045483,0.04140201677409884,0.7283554614584731,1.4494636048924838,0.45398082705220727,1,1,1,500,55,0.5,exploratoria,False,2
RD_0111,111,presion_sistolica cercana a 102.00 con radio ±22.16 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.16488968811585855,0.14225850649378385,0.7278964121078425,1.448550073846453,0.45305811478963326,1,1,1,500,55,0.5,exploratoria,False,2
RD_0113,113,edad_anios cercana a 40.90 con radio ±1.65 Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, edad_anios",2,0.16417971876516968,0.016898334137224837,0.8063759251350235,1.6047282092239277,0.6108058796683891,1,1,1,500,13,0.5,exploratoria,False,2
RD_0115,115,presion_sistolica cercana a 102.00 con radio ±9.62 Y colesterol = normal Y actividad_fisica = si => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, colesterol, presion_sistolica",3,0.1638352732825485,0.025009956719883562,0.8750759022614174,1.7414445816147612,0.7488962859525978,1,1,1,500,13,0.5,exploratoria,False,2
RD_0119,119,presion_sistolica cercana a 102.00 con radio ±9.18 Y colesterol = normal Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, colesterol, presion_sistolica",3,0.16304261208274765,0.026325713606747563,0.8738103268315993,1.7389260235454715,0.7463524157419082,1,1,1,500,13,0.5,exploratoria,False,2
RD_0121,121,presion_sistolica cercana a 105.19 con radio ±23.69 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.1624638680211201,0.1497549733420638,0.7253576999807264,1.443497910409406,0.44795517584065614,3,1,3,"50, 100, 500",13,0.5,exploratoria,False,2
RD_0124,124,edad_anios cercana a 42.07 con radio ±5.24 => enfermedad_cardiovascular = no,no,gaussiana,edad_anios,1,0.16148191787382102,0.07409496567515925,0.7243261786271339,1.4414451315962864,0.44588176608469127,1,1,1,500,13,0.5,exploratoria,False,2
RD_0127,127,edad_anios cercana a 42.31 con radio ±4.28 => enfermedad_cardiovascular = no,no,gaussiana,edad_anios,1,0.15952825579957453,0.061359906726224725,0.7222671727448763,1.4373476074524902,0.4417430607937212,3,1,3,"50, 100, 500",55,0.5,exploratoria,False,2
RD_0129,129,presion_sistolica cercana a 102.00 con radio ±9.46 Y colesterol = normal Y glucosa = normal Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, fumador, glucosa, presion_sistolica",4,0.15839303442962627,0.019664189886974118,0.9273633304732982,1.8454991651209918,0.8539966441674336,1,1,1,500,13,0.5,exploratoria,False,2
RD_0131,131,edad_anios cercana a 40.90 con radio ±1.65 Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, edad_anios",2,0.15738332055930676,0.027225255019574398,0.7971631510000151,1.586394330348289,0.5922877407035481,1,1,1,500,13,0.5,exploratoria,False,2
RD_0133,133,presion_sistolica cercana a 94.11 con radio ±26.03 Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, presion_sistolica",2,0.15670665029093742,0.07036313990188049,0.7962373742200126,1.5845519884975376,0.5904268828542968,1,1,1,500,55,0.5,exploratoria,False,2
RD_0135,135,presion_sistolica cercana a 102.00 con radio ±10.70 Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, glucosa, presion_sistolica",3,0.1547446721621787,0.03610286472820143,0.8604038886871983,1.712246544651141,0.7194048013813031,1,1,1,100,13,0.5,exploratoria,False,2
RD_0136,136,edad_anios cercana a 42.48 con radio ±2.91 => enfermedad_cardiovascular = no,no,triangular,edad_anios,1,0.15380133642238317,0.05009489354089096,0.7161789109533534,1.4252316635887632,0.42950534864995665,1,1,1,500,55,0.5,exploratoria,False,2
RD_0138,138,edad_anios cercana a 42.31 con radio ±4.28 => enfermedad_cardiovascular = no,no,triangular,edad_anios,1,0.15314270713645992,0.07390111867052196,0.7154736057125678,1.4238280710697868,0.42808764967350316,4,2,3,"50, 100, 500","13, 55",1.0,alta,True,0
RD_0139,139,presion_sistolica cercana a 102.00 con radio ±10.19 Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, presion_sistolica",2,0.15129645491682475,0.04065242278929876,0.7887781587632047,1.5697077786332434,0.5754334849511652,1,1,1,500,13,0.5,exploratoria,False,2
RD_0146,146,presion_sistolica cercana a 102.00 con radio ±27.78 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.14741922649021053,0.19407998750010744,0.709298788730807,1.4115398780712578,0.4156759572478533,4,2,3,"50, 100, 500","13, 55",1.0,alta,True,0
RD_0148,148,presion_sistolica cercana a 101.00 con radio ±37.21 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.14674600950349675,0.19605876198898295,0.7085670037905646,1.4100835896329644,0.4142050327448535,1,1,1,500,55,0.5,exploratoria,False,2
RD_0155,155,altura_cm cercana a 165.53 con radio ±5.10 Y presion_sistolica cercana a 102.18 con radio ±18.64 Y actividad_fisica = si => enfermedad_cardiovascular = no,no,gaussiana,"actividad_fisica, altura_cm, presion_sistolica",3,0.14547016855441489,0.019264322736359276,0.8450615845310578,1.6817145960817073,0.6885659990574027,1,1,1,500,55,0.5,exploratoria,False,2
RD_0157,157,edad_anios cercana a 41.84 con radio ±2.55 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, edad_anios, sexo",3,0.14489073245426043,0.02292315623356353,0.8440898772720828,1.6797808502927023,0.6866128186373525,1,1,1,500,13,0.5,exploratoria,False,2
RD_0159,159,presion_sistolica cercana a 102.00 con radio ±10.40 Y sexo = mujer Y colesterol = normal Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, colesterol, presion_sistolica, sexo",4,0.14443541141608304,0.01788652325656869,0.9011804950512067,1.7933940200024014,0.8013678292486567,1,1,1,500,13,0.5,exploratoria,False,2
RD_0162,162,presion_sistolica cercana a 102.00 con radio ±12.59 Y glucosa = normal Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, glucosa, presion_sistolica",3,0.14376189952399623,0.034374506048024896,0.8421922497611357,1.6760044771365887,0.6827984919821823,1,1,1,500,13,0.5,exploratoria,False,2
RD_0168,168,edad_anios cercana a 47.44 con radio ±6.64 Y presion_sistolica cercana a 103.92 con radio ±26.10 => enfermedad_cardiovascular = no,no,triangular,"edad_anios, presion_sistolica",2,0.1423041823802651,0.07631813579672046,0.7761457560340392,1.5445686687244564,0.5500417206714358,3,1,3,"50, 100, 500",55,0.5,exploratoria,False,2
RD_0169,169,presion_sistolica cercana a 94.00 con radio ±38.72 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.1421637087849,0.18318895099614618,0.7035546017242976,1.400108660147856,0.40412985271215607,1,1,1,500,55,0.5,exploratoria,False,2
RD_0171,171,presion_sistolica cercana a 102.00 con radio ±10.58 Y colesterol = normal Y fumador = no Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, colesterol, fumador, presion_sistolica",4,0.14129806159251873,0.023262772989589335,0.8951486649399036,1.781390377989858,0.7892435476178968,2,1,2,"100, 500",13,0.5,exploratoria,False,2
RD_0175,175,edad_anios cercana a 40.25 con radio ±1.00 Y presion_sistolica cercana a 130.41 con radio ±26.67 => enfermedad_cardiovascular = no,no,triangular,"edad_anios, presion_sistolica",2,0.14079307995226734,0.01538919820499451,0.7739929907026578,1.5402845586122544,0.5457145541761966,1,1,1,500,13,0.5,exploratoria,False,2
RD_0181,181,edad_anios cercana a 47.44 con radio ±6.64 Y presion_sistolica cercana a 103.92 con radio ±26.10 => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, presion_sistolica",2,0.13931813290755882,0.04497638520678376,0.7718831490258102,1.5360858687080803,0.5414736663835382,3,1,3,"50, 100, 500",55,0.5,exploratoria,False,2
RD_0182,182,edad_anios cercana a 41.84 con radio ±2.55 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, edad_anios, sexo",3,0.13890344602038013,0.028976027146006642,0.833954401974583,1.6596107501981754,0.6662400039690112,1,1,1,500,13,0.5,exploratoria,False,2
RD_0188,188,presion_sistolica cercana a 102.00 con radio ±13.31 Y sexo = mujer Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, glucosa, presion_sistolica, sexo",4,0.13707616313358414,0.02611614127492448,0.8869413703164378,1.7650574533660457,0.772746472997865,1,1,1,500,13,0.5,exploratoria,False,2
RD_0189,189,edad_anios cercana a 52.48 con radio ±2.30 Y presion_sistolica cercana a 102.00 con radio ±22.39 => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, presion_sistolica",2,0.13668245780988045,0.012971387977468227,0.7680914948330354,1.5285402882249461,0.5338522509206742,1,1,1,500,55,0.5,exploratoria,False,2
RD_0195,195,presion_sistolica cercana a 102.00 con radio ±9.46 Y colesterol = normal Y glucosa = normal Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"colesterol, fumador, glucosa, presion_sistolica",4,0.1355847550720184,0.027229645139128195,0.8840166558389797,1.759237126047721,0.7668676499275974,1,1,1,500,13,0.5,exploratoria,False,2
RD_0196,196,edad_anios cercana a 41.25 con radio ±3.10 Y altura_cm cercana a 169.82 con radio ±9.71 => enfermedad_cardiovascular = no,no,gaussiana,"altura_cm, edad_anios",2,0.13537367074545426,0.020632369291992296,0.7661983139962597,1.5247727641716613,0.5300468623040396,1,1,1,500,13,0.5,exploratoria,False,2
RD_0202,202,edad_anios cercana a 41.25 con radio ±3.10 Y altura_cm cercana a 169.82 con radio ±9.71 => enfermedad_cardiovascular = no,no,triangular,"altura_cm, edad_anios",2,0.1339842196653423,0.029375592519770698,0.764180804641838,1.5207578201827623,0.5259915671192724,1,1,1,500,13,0.5,exploratoria,False,2
RD_0210,210,presion_sistolica cercana a 102.00 con radio ±12.18 Y colesterol = normal Y fumador = no Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, colesterol, fumador, presion_sistolica",4,0.13240431688627768,0.029203068037014872,0.8777340786122307,1.7467344848004593,0.7542393539944336,1,1,1,500,13,0.5,exploratoria,False,2
RD_0213,213,edad_anios cercana a 52.17 con radio ±2.66 Y presion_sistolica cercana a 102.00 con radio ±16.57 Y sexo = mujer Y colesterol = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, edad_anios, presion_sistolica, sexo",4,0.13190353753407721,0.010424624427112466,0.876739098319081,1.7447544245155844,0.7522393936061931,1,1,1,500,55,0.5,exploratoria,False,2
RD_0221,221,presion_sistolica cercana a 104.94 con radio ±12.81 Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, presion_sistolica",2,0.13023886800417056,0.070949742732588,0.7587025327518078,1.5098557865707618,0.5149799653302669,1,1,1,500,13,0.5,exploratoria,False,2
RD_0224,224,presion_sistolica cercana a 104.94 con radio ±12.81 Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, presion_sistolica",2,0.1297511578066256,0.057775995996479854,0.7579848078890858,1.5084274783862406,0.5135373022896198,1,1,1,500,13,0.5,exploratoria,False,2
RD_0225,225,presion_sistolica cercana a 102.00 con radio ±12.59 Y glucosa = normal Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, glucosa, presion_sistolica",3,0.12942774635012885,0.049193285874600194,0.8175430140278586,1.6269512716972312,0.6332522895032333,1,1,1,500,13,0.5,exploratoria,False,2
RD_0226,226,presion_sistolica cercana a 102.00 con radio ±13.80 Y colesterol = normal Y fumador = no Y actividad_fisica = si => enfermedad_cardiovascular = no,no,gaussiana,"actividad_fisica, colesterol, fumador, presion_sistolica",4,0.1294216677191662,0.029525904160201233,0.8717844156059564,1.734894359414839,0.7422802323737818,1,1,1,100,13,0.5,exploratoria,False,2
RD_0228,228,altura_cm cercana a 165.53 con radio ±5.10 Y presion_sistolica cercana a 102.18 con radio ±18.64 Y actividad_fisica = si => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, altura_cm, presion_sistolica",3,0.12911908971498492,0.030050871868772085,0.817000431756636,1.6258715059833553,0.6321616718726351,1,1,1,500,55,0.5,exploratoria,False,2
RD_0229,229,edad_anios cercana a 40.25 con radio ±1.00 Y presion_sistolica cercana a 130.41 con radio ±26.67 => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, presion_sistolica",2,0.12875521357614014,0.011273955408679303,0.7565159881313892,1.5055044539928144,0.5105849007666116,1,1,1,500,13,0.5,exploratoria,False,2
RD_0242,242,presion_diastolica cercana a 58.83 con radio ±14.48 Y fumador = no Y actividad_fisica = no => enfermedad_cardiovascular = no,no,gaussiana,"actividad_fisica, fumador, presion_diastolica",3,0.1259753371364759,0.010662845052572874,0.8114441479537134,1.6148142247835096,0.6209932622185196,1,1,1,500,13,0.5,exploratoria,False,2
RD_0243,243,presion_sistolica cercana a 102.00 con radio ±15.25 Y colesterol = normal Y fumador = no Y actividad_fisica = si => enfermedad_cardiovascular = no,no,gaussiana,"actividad_fisica, colesterol, fumador, presion_sistolica",4,0.12586009665975684,0.03479400394183062,0.8646043453348522,1.720605662357915,0.727847930321311,1,1,1,500,13,0.5,exploratoria,False,2
RD_0247,247,presion_sistolica cercana a 102.00 con radio ±14.32 Y colesterol = normal Y fumador = no Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, colesterol, fumador, presion_sistolica",4,0.12449670254253115,0.037912677864099104,0.8618334177854375,1.7150913786774877,0.7222782267043971,2,2,1,500,"13, 55",1.0,alta,True,0
RD_0248,248,edad_anios cercana a 41.18 con radio ±2.71 Y sexo = mujer Y colesterol = normal Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, colesterol, edad_anios, sexo",4,0.1242945283368351,0.02880068983789234,0.8614214527392094,1.7142715477397206,0.7214501562597175,1,1,1,50,55,0.5,exploratoria,False,2
RD_0253,253,edad_anios cercana a 51.48 con radio ±2.65 Y presion_sistolica cercana a 102.00 con radio ±17.79 Y colesterol = normal Y fumador = no => enfermedad_cardiovascular = no,no,triangular,"colesterol, edad_anios, fumador, presion_sistolica",4,0.1229330084952442,0.011631683824496957,0.8586398427961403,1.7087360055644585,0.7158589804947543,1,1,1,500,55,0.5,exploratoria,False,2
RD_0257,257,presion_sistolica cercana a 102.62 con radio ±13.87 Y sexo = mujer Y colesterol = normal Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"colesterol, fumador, presion_sistolica, sexo",4,0.12259392421323437,0.031482064516180665,0.8579451038045556,1.707353440407076,0.714462520210162,1,1,1,500,55,0.5,exploratoria,False,2
RD_0258,258,presion_sistolica cercana a 102.00 con radio ±10.40 Y sexo = mujer Y colesterol = normal Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, colesterol, presion_sistolica, sexo",4,0.12253337794711178,0.02713251657858232,0.8578209687608207,1.7071064054941707,0.714213002534313,1,1,1,500,13,0.5,exploratoria,False,2
RD_0261,261,presion_sistolica cercana a 102.00 con radio ±10.58 Y colesterol = normal Y fumador = no Y alcohol = no => enfermedad_cardiovascular = no,no,triangular,"alcohol, colesterol, fumador, presion_sistolica",4,0.12214429969892625,0.03503786191585776,0.8570226537250415,1.7055177188558042,0.7126083491960633,2,1,2,"100, 500",13,0.5,exploratoria,False,2
RD_0262,262,edad_anios cercana a 41.18 con radio ±2.71 Y sexo = mujer Y colesterol = normal Y alcohol = no => enfermedad_cardiovascular = no,no,gaussiana,"alcohol, colesterol, edad_anios, sexo",4,0.12209120277160455,0.023942410106657364,0.8569136272671212,1.7053007507803408,0.712389200536927,1,1,1,50,55,0.5,exploratoria,False,2
RD_0265,265,presion_sistolica cercana a 102.00 con radio ±13.31 Y sexo = mujer Y colesterol = normal Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"colesterol, glucosa, presion_sistolica, sexo",4,0.12187812003402837,0.037632652594113726,0.8564758967399243,1.704429645253581,0.7115093401807524,1,1,1,500,13,0.5,exploratoria,False,2
RD_0267,267,presion_sistolica cercana a 102.00 con radio ±25.23 Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"fumador, presion_sistolica",2,0.12132478194369507,0.11249289268727974,0.7454198084170712,1.4834225043125797,0.4882810219438618,1,1,1,500,55,0.5,exploratoria,False,2
RD_0268,268,presion_sistolica cercana a 101.00 con radio ±37.21 => enfermedad_cardiovascular = no,no,triangular,presion_sistolica,1,0.12120351971255564,0.24994288552784685,0.6798804522709426,1.352995924917299,0.35654362265516115,1,1,1,500,55,0.5,exploratoria,False,2
RD_0273,273,peso_kg cercana a 55.65 con radio ±9.70 Y presion_diastolica cercana a 62.20 con radio ±12.32 Y fumador = no Y actividad_fisica = si => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, fumador, peso_kg, presion_diastolica",4,0.12052320768454779,0.01656840228273873,0.8536850932800252,1.6988758075224384,0.7058996849849752,1,1,1,500,55,0.5,exploratoria,False,2
RD_0274,274,presion_sistolica cercana a 102.00 con radio ±13.80 Y colesterol = normal Y fumador = no Y actividad_fisica = si => enfermedad_cardiovascular = no,no,triangular,"actividad_fisica, colesterol, fumador, presion_sistolica",4,0.12031796230443192,0.04323051023705806,0.8532612073145104,1.6980322533622099,0.7050476528934883,2,1,2,"100, 500",13,0.5,exploratoria,False,2
RD_0279,279,presion_sistolica cercana a 111.46 con radio ±24.60 => enfermedad_cardiovascular = no,no,gaussiana,presion_sistolica,1,0.11945370658026984,0.25996699426324127,0.6778446560229845,1.3489445891004668,0.3524515698954463,2,2,1,500,"13, 55",1.0,alta,True,0
RD_0280,280,altura_cm cercana a 158.34 con radio ±5.48 Y presion_sistolica cercana a 105.93 con radio ±17.95 => enfermedad_cardiovascular = no,no,gaussiana,"altura_cm, presion_sistolica",2,0.11929100546040355,0.028370652236276165,0.742338981906184,1.4772915062809633,0.48208840584157586,1,1,1,500,55,0.5,exploratoria,False,2
RD_0285,285,edad_anios cercana a 51.06 con radio ±5.83 Y presion_sistolica cercana a 106.91 con radio ±8.24 => enfermedad_cardiovascular = no,no,gaussiana,"edad_anios, presion_sistolica",2,0.11852398664546988,0.01566664403933137,0.7411720474405737,1.4749692486379578,0.4797428089257764,2,1,2,"100, 500",13,0.5,exploratoria,False,2
RD_0288,288,edad_anios cercana a 51.35 con radio ±2.65 Y presion_sistolica cercana a 102.00 con radio ±22.99 Y sexo = mujer Y glucosa = normal => enfermedad_cardiovascular = no,no,triangular,"edad_anios, glucosa, presion_sistolica, sexo",4,0.11824700257898682,0.020217166525870384,0.8489673089473231,1.6894871819847228,0.6964167014016545,1,1,1,500,55,0.5,exploratoria,False,2
RD_0290,290,presion_sistolica cercana a 102.55 con radio ±9.63 Y sexo = mujer Y glucosa = normal Y fumador = no => enfermedad_cardiovascular = no,no,gaussiana,"fumador, glucosa, presion_sistolica, sexo",4,0.11807327701775333,0.018813431899963536,0.8486057056575766,1.688767573447914,0.6956898606182446,1,1,1,500,13,0.5,exploratoria,False,2
